state,state_abbrev,county,fips,lat,long
Mississippi,MS,Jefferson,28063,31.73397872,-91.03764977
Mississippi,MS,Jefferson Davis,28065,31.56884708,-89.8267099
Mississippi,MS,Jones,28067,31.62257767,-89.168969
Mississippi,MS,Kemper,28069,32.75462946,-88.64105766
Mississippi,MS,Lafayette,28071,34.35687874,-89.48490961
Mississippi,MS,Lamar,28073,31.20572971,-89.5077704
Mississippi,MS,Lauderdale,28075,32.40419769,-88.66229662
Mississippi,MS,Lawrence,28077,31.55147224,-90.10841127
Mississippi,MS,Leake,28079,32.7536828,-89.52402044
Mississippi,MS,Lee,28081,34.2918775,-88.68149954
Mississippi,MS,Leflore,28083,33.55545125,-90.29900733
Mississippi,MS,Lincoln,28085,31.53288662,-90.45391915
Mississippi,MS,Lowndes,28087,33.47386518,-88.4419153
Mississippi,MS,Madison,28089,32.63389156,-90.03513564
Mississippi,MS,Marion,28091,31.23132643,-89.8209217
Mississippi,MS,Marshall,28093,34.76216286,-89.50299462
Mississippi,MS,Monroe,28095,33.89236763,-88.4808438
Mississippi,MS,Montgomery,28097,33.49419589,-89.61729103
Mississippi,MS,Neshoba,28099,32.75339664,-89.11726492
Mississippi,MS,Newton,28101,32.40021118,-89.11843336
Mississippi,MS,Noxubee,28103,33.11009499,-88.56949061
Mississippi,MS,Oktibbeha,28105,33.42491685,-88.87905132
Mississippi,MS,Panola,28107,34.36398677,-89.95064249
Mississippi,MS,Pearl River,28109,30.77090935,-89.58677275
Mississippi,MS,Perry,28111,31.17161885,-88.99281835
Mississippi,MS,Pike,28113,31.17507789,-90.40392572
Mississippi,MS,Pontotoc,28115,34.226046,-89.03636807
Mississippi,MS,Prentiss,28117,34.61810501,-88.51986294
Mississippi,MS,Quitman,28119,34.25157572,-90.28908
Mississippi,MS,Rankin,28121,32.26469147,-89.94537876
Mississippi,MS,Scott,28123,32.4067041,-89.53789439
Mississippi,MS,Sharkey,28125,32.88149103,-90.8159538
Mississippi,MS,Simpson,28127,31.91282117,-89.91716179
Mississippi,MS,Smith,28129,32.01744532,-89.50644846
Mississippi,MS,Stone,28131,30.79187949,-89.11547539
Mississippi,MS,Sunflower,28133,33.60192578,-90.58882684
Mississippi,MS,Tallahatchie,28135,33.95339918,-90.1729398
Mississippi,MS,Tate,28137,34.65133709,-89.94485778
Mississippi,MS,Tippah,28139,34.76872156,-88.90988194
Mississippi,MS,Tishomingo,28141,34.74023475,-88.23917219
Mississippi,MS,Tunica,28143,34.64967704,-90.37481167
Mississippi,MS,Union,28145,34.49162015,-89.00776006
Mississippi,MS,Walthall,28147,31.14971548,-90.10446654
Mississippi,MS,Warren,28149,32.35810271,-90.83352619
Mississippi,MS,Washington,28151,33.28392041,-90.94196237
Mississippi,MS,Wayne,28153,31.64135687,-88.69573913
Mississippi,MS,Webster,28155,33.61300486,-89.28392912
Mississippi,MS,Wilkinson,28157,31.16078225,-91.31018819
Mississippi,MS,Winston,28159,33.08747908,-89.03391385
Mississippi,MS,Yalobusha,28161,34.02824175,-89.7076205
Mississippi,MS,Yazoo,28163,32.77890365,-90.39656148
Missouri,MO,Adair,29001,40.19058551,-92.60078167
Missouri,MO,Andrew,29003,39.98492163,-94.80163024
Missouri,MO,Atchison,29005,40.43238737,-95.42970639
Missouri,MO,Audrain,29007,39.215877,-91.84242683
Missouri,MO,Barry,29009,36.70978521,-93.82919888
Missouri,MO,Barton,29011,37.50207671,-94.34757022
Missouri,MO,Bates,29013,38.25271289,-94.34113157
Missouri,MO,Benton,29015,38.29503305,-93.28756116
Missouri,MO,Bollinger,29017,37.32449052,-90.02725304
Missouri,MO,Boone,29019,38.99186229,-92.30723575
Missouri,MO,Buchanan,29021,39.65816401,-94.80138942
Missouri,MO,Butler,29023,36.71462476,-90.40421163
Missouri,MO,Caldwell,29025,39.65620858,-93.98308093
Missouri,MO,Callaway,29027,38.83674754,-91.92186505
Missouri,MO,Camden,29029,38.02199522,-92.76083747
Missouri,MO,Cape Girardeau,29031,37.38489388,-89.6843587
Missouri,MO,Carroll,29033,39.42762566,-93.50626255
Missouri,MO,Carter,29035,36.94160441,-90.96051322
Missouri,MO,Cass,29037,38.64789422,-94.353399
Missouri,MO,Cedar,29039,37.72391475,-93.85445441
Missouri,MO,Chariton,29041,39.51499357,-92.9629191
Missouri,MO,Christian,29043,36.9711783,-93.18537118
Missouri,MO,Clark,29045,40.41040752,-91.73661677
Missouri,MO,Clay,29047,39.31132056,-94.41850862
Missouri,MO,Clinton,29049,39.6013098,-94.40465394
Missouri,MO,Cole,29051,38.50455671,-92.27860244
Missouri,MO,Cooper,29053,38.844478,-92.80896081
Missouri,MO,Crawford,29055,37.97663738,-91.30528104
Missouri,MO,Dade,29057,37.431814,-93.8503345
Missouri,MO,Dallas,29059,37.6811355,-93.02127031
Missouri,MO,Daviess,29061,39.96145298,-93.98519678
Missouri,MO,DeKalb,29063,39.89201062,-94.40476508
Missouri,MO,Dent,29065,37.60663134,-91.50790473
Missouri,MO,Douglas,29067,36.9325593,-92.49905109
Missouri,MO,Dunklin,29069,36.27167174,-90.09122243
Missouri,MO,Franklin,29071,38.41127108,-91.07522826
Missouri,MO,Gasconade,29073,38.43947277,-91.50847147
Missouri,MO,Gentry,29075,40.21097916,-94.40944419
Missouri,MO,Greene,29077,37.2575872,-93.34230916
Missouri,MO,Grundy,29079,40.11406587,-93.56509276
Missouri,MO,Harrison,29081,40.35570088,-93.99222144
Missouri,MO,Henry,29083,38.38482826,-93.79293734
Missouri,MO,Hickory,29085,37.94163617,-93.3203037
Missouri,MO,Holt,29087,40.09799248,-95.2163888
Missouri,MO,Howard,29089,39.1435761,-92.69756691
Missouri,MO,Howell,29091,36.77383887,-91.88683935
Missouri,MO,Iron,29093,37.55487945,-90.7735296
Missouri,MO,Jackson,29095,39.01002188,-94.34724536
Missouri,MO,Jasper,29097,37.20351921,-94.34050458
Missouri,MO,Jefferson,29099,38.25926778,-90.53870896
Missouri,MO,Johnson,29101,38.74719601,-93.80691168
Missouri,MO,Knox,29103,40.12699751,-92.14780832
Missouri,MO,Laclede,29105,37.65896829,-92.5888493
Missouri,MO,Lafayette,29107,39.06986886,-93.78076396
Missouri,MO,Lawrence,29109,37.10626634,-93.83293097
Missouri,MO,Lewis,29111,40.09673161,-91.72070156
Missouri,MO,Lincoln,29113,39.05345619,-90.95588181
Missouri,MO,Linn,29115,39.87001769,-93.10704106
Missouri,MO,Livingston,29117,39.78110272,-93.54645978
Missouri,MO,Macon,29121,39.83049768,-92.56453089
Missouri,MO,Madison,29123,37.47865134,-90.3467143
Missouri,MO,Maries,29125,38.16193985,-91.92249662
Missouri,MO,Marion,29127,39.80601912,-91.62203062
Missouri,MO,McDonald,29119,36.62869595,-94.34867205
Missouri,MO,Mercer,29129,40.42212303,-93.5682959
Missouri,MO,Miller,29131,38.21450288,-92.42610898
Missouri,MO,Mississippi,29133,36.82516239,-89.29505753
Missouri,MO,Moniteau,29135,38.63571781,-92.57976951
Missouri,MO,Monroe,29137,39.49593978,-92.00043978
Missouri,MO,Montgomery,29139,38.94022054,-91.47000721
Missouri,MO,Morgan,29141,38.4181765,-92.88791859
Missouri,MO,New Madrid,29143,36.59666326,-89.66070007
Missouri,MO,Newton,29145,36.90519407,-94.3394104
Missouri,MO,Nodaway,29147,40.36079813,-94.88133008
Missouri,MO,Oregon,29149,36.68710164,-91.4033755
Missouri,MO,Osage,29151,38.46036182,-91.8613635
Missouri,MO,Ozark,29153,36.64916339,-92.44459066
Missouri,MO,Pemiscot,29155,36.2130572,-89.78742322
Missouri,MO,Perry,29157,37.70660776,-89.82741088
Missouri,MO,Pettis,29159,38.72798918,-93.28471706
Missouri,MO,Phelps,29161,37.87736118,-91.79351727
Missouri,MO,Pike,29163,39.34310674,-91.16980779
Missouri,MO,Platte,29165,39.38154439,-94.77068479
Missouri,MO,Polk,29167,37.6162296,-93.39828174
Missouri,MO,Pulaski,29169,37.82462075,-92.20783203
Missouri,MO,Putnam,29171,40.47942497,-93.02042674
Missouri,MO,Ralls,29173,39.52817427,-91.51838643
Missouri,MO,Randolph,29175,39.44007257,-92.4971374
Missouri,MO,Ray,29177,39.3537468,-93.98905745
Missouri,MO,Reynolds,29179,37.36085952,-90.97009925
Missouri,MO,Ripley,29181,36.65460667,-90.85990261
Missouri,MO,Saline,29195,39.13734288,-93.20259964
Missouri,MO,Schuyler,29197,40.46921489,-92.52311943
Missouri,MO,Scotland,29199,40.45214695,-92.14709064
Missouri,MO,Scott,29201,37.05588075,-89.56474493
Missouri,MO,Shannon,29203,37.15772072,-91.40190382
Missouri,MO,Shelby,29205,39.79742518,-92.07634971
Missouri,MO,St. Charles,29183,38.77875681,-90.66662425
Missouri,MO,St. Clair,29185,38.03699437,-93.77631447
Missouri,MO,St. Francois,29187,37.81214171,-90.47598685
Missouri,MO,St. Louis,29189,38.6377004,-90.4458375
Missouri,MO,St. Louis City,29510,38.63555736,-90.24349225
Missouri,MO,Ste. Genevieve,29186,37.89090059,-90.1949941
Missouri,MO,Stoddard,29207,36.85571651,-89.9444155
Missouri,MO,Stone,29209,36.75000327,-93.45256475
Missouri,MO,Sullivan,29211,40.2099105,-93.11150106
Missouri,MO,Taney,29213,36.65465345,-93.04075153
Missouri,MO,Texas,29215,37.31728859,-91.96564727
Missouri,MO,Vernon,29217,37.8457799,-94.34127305
Missouri,MO,Warren,29219,38.76529479,-91.16124662
Missouri,MO,Washington,29221,37.96130078,-90.87948158
Missouri,MO,Wayne,29223,37.11303869,-90.46001416
Missouri,MO,Webster,29225,37.2813734,-92.876329
Missouri,MO,Worth,29227,40.47945588,-94.42328751
Missouri,MO,Wright,29229,37.27029221,-92.46914488
Montana,MT,Beaverhead,30001,45.13434354,-112.8984694
Montana,MT,Big Horn,30003,45.42335905,-107.492347
Montana,MT,Blaine,30005,48.43175214,-108.9582723
Montana,MT,Broadwater,30007,46.33277565,-111.4955813
Montana,MT,Carbon,30009,45.22850116,-109.0274047
Montana,MT,Carter,30011,45.5197966,-104.5395536
Montana,MT,Cascade,30013,47.30797024,-111.3467922
Montana,MT,Chouteau,30015,47.88084126,-110.4353362
Montana,MT,Custer,30017,46.25319932,-105.5737526
Montana,MT,Daniels,30019,48.78420029,-105.5476343
Montana,MT,Dawson,30021,47.26584855,-104.8944417
Montana,MT,Deer Lodge,30023,46.05953325,-113.073353
Montana,MT,Fallon,30025,46.33478338,-104.4183565
Montana,MT,Fergus,30027,47.26331584,-109.2245206
Montana,MT,Flathead,30029,48.29575866,-114.0520569
Montana,MT,Gallatin,30031,45.54486106,-111.1692571
Montana,MT,Garfield,30033,47.27545948,-107.0002351
Montana,MT,Glacier,30035,48.70513576,-112.9934235
Montana,MT,Golden Valley,30037,46.3816474,-109.1768522
Montana,MT,Granite,30039,46.4060522,-113.4414186
Montana,MT,Hill,30041,48.62879827,-110.1129252
Montana,MT,Jefferson,30043,46.14907081,-112.094396
Montana,MT,Judith Basin,30045,47.04581276,-110.2660688
Montana,MT,Lake,30047,47.64514965,-114.0898013
Montana,MT,Lewis and Clark,30049,47.12610041,-112.394698
Montana,MT,Liberty,30051,48.56084317,-111.024307
Montana,MT,Lincoln,30053,48.54265777,-115.4046155
Montana,MT,Madison,30057,45.30080065,-111.9173017
Montana,MT,McCone,30055,47.64469406,-105.7944994
Montana,MT,Meagher,30059,46.59907074,-110.8898557
Montana,MT,Mineral,30061,47.15283992,-115.0015239
Montana,MT,Missoula,30063,47.03728583,-113.9213508
Montana,MT,Musselshell,30065,46.49684637,-108.39498
Montana,MT,Park,30067,45.48965095,-110.5264394
Montana,MT,Petroleum,30069,47.1182463,-108.2508876
Montana,MT,Phillips,30071,48.25936577,-107.9128511
Montana,MT,Pondera,30073,48.22773388,-112.2252703
Montana,MT,Powder River,30075,45.39617714,-105.636738
Montana,MT,Powell,30077,46.85538891,-112.9359164
Montana,MT,Prairie,30079,46.86048047,-105.379384
Montana,MT,Ravalli,30081,46.08520862,-114.1189164
Montana,MT,Richland,30083,47.78668011,-104.5610786
Montana,MT,Roosevelt,30085,48.29607488,-105.0079268
Montana,MT,Rosebud,30087,46.23397237,-106.729288
Montana,MT,Sanders,30089,47.67657534,-115.1329916
Montana,MT,Sheridan,30091,48.72085833,-104.503829
Montana,MT,Silver Bow,30093,45.90018933,-112.6620092
Montana,MT,Stillwater,30095,45.67071407,-109.3950061
Montana,MT,Sweet Grass,30097,45.81367654,-109.9425686
Montana,MT,Teton,30099,47.83741052,-112.2410688
Montana,MT,Toole,30101,48.65577551,-111.6942414
Montana,MT,Treasure,30103,46.2097322,-107.2666516
Montana,MT,Valley,30105,48.36435097,-106.6669635
Montana,MT,Wheatland,30107,46.46652491,-109.8464636
Montana,MT,Wibaux,30109,46.95925154,-104.2510927
Montana,MT,Yellowstone,30111,45.93955949,-108.2691486
Nebraska,NE,Adams,31001,40.5244942,-98.50117804
Nebraska,NE,Antelope,31003,42.17695516,-98.0666283
Nebraska,NE,Arthur,31005,41.56896142,-101.6959559
Nebraska,NE,Banner,31007,41.54634427,-103.7114332
Nebraska,NE,Blaine,31009,41.91311716,-99.97677845
Nebraska,NE,Boone,31011,41.70759415,-98.06737183
Nebraska,NE,Box Butte,31013,42.22079243,-103.0878834
Nebraska,NE,Boyd,31015,42.8997274,-98.76486568
Nebraska,NE,Brown,31017,42.43018907,-99.92904055
Nebraska,NE,Buffalo,31019,40.85486962,-99.07500296
Nebraska,NE,Burt,31021,41.85056773,-96.32605633
Nebraska,NE,Butler,31023,41.22703692,-97.13106306
Nebraska,NE,Cass,31025,40.90899107,-96.13971217
Nebraska,NE,Cedar,31027,42.5988851,-97.25311951
Nebraska,NE,Chase,31029,40.5237198,-101.6978026
Nebraska,NE,Cherry,31031,42.54502621,-101.1244332
Nebraska,NE,Cheyenne,31033,41.21999357,-102.9941693
Nebraska,NE,Clay,31035,40.52439441,-98.05126296
Nebraska,NE,Colfax,31037,41.57486951,-97.0868542
Nebraska,NE,Cuming,31039,41.91637624,-96.78730772
Nebraska,NE,Custer,31041,41.39374521,-99.72805369
Nebraska,NE,Dakota,31043,42.39040144,-96.56656425
Nebraska,NE,Dawes,31045,42.71985036,-103.1313774
Nebraska,NE,Dawson,31047,40.87028216,-99.8201461
Nebraska,NE,Deuel,31049,41.11168186,-102.3333331
Nebraska,NE,Dixon,31051,42.49188363,-96.86782408
Nebraska,NE,Dodge,31053,41.58071748,-96.65598179
Nebraska,NE,Douglas,31055,41.29518299,-96.15085305
Nebraska,NE,Dundy,31057,40.17638677,-101.6876522
Nebraska,NE,Fillmore,31059,40.52458567,-97.59646937
Nebraska,NE,Franklin,31061,40.17636348,-98.95299073
Nebraska,NE,Frontier,31063,40.52993007,-100.3924658
Nebraska,NE,Furnas,31065,40.17642064,-99.91247454
Nebraska,NE,Gage,31067,40.26186809,-96.68946704
Nebraska,NE,Garden,31069,41.61703149,-102.3313973
Nebraska,NE,Garfield,31071,41.91428955,-98.99111827
Nebraska,NE,Gosper,31073,40.51481965,-99.83020279
Nebraska,NE,Grant,31075,41.91528587,-101.740701
Nebraska,NE,Greeley,31077,41.56742671,-98.52150266
Nebraska,NE,Hall,31079,40.87257079,-98.50218293
Nebraska,NE,Hamilton,31081,40.87349452,-98.02099117
Nebraska,NE,Harlan,31083,40.17658508,-99.40438879
Nebraska,NE,Hayes,31085,40.52451972,-101.0603568
Nebraska,NE,Hitchcock,31087,40.17609175,-101.0416477
Nebraska,NE,Holt,31089,42.45522056,-98.78402558
Nebraska,NE,Hooker,31091,41.91586243,-101.1354293
Nebraska,NE,Howard,31093,41.2200529,-98.5166499
Nebraska,NE,Jefferson,31095,40.17584531,-97.142601
Nebraska,NE,Johnson,31097,40.39257596,-96.26522753
Nebraska,NE,Kearney,31099,40.50663314,-98.94877182
Nebraska,NE,Keith,31101,41.19930341,-101.6620164
Nebraska,NE,Keya Paha,31103,42.87990694,-99.71343729
Nebraska,NE,Kimball,31105,41.19774275,-103.7148131
Nebraska,NE,Knox,31107,42.63758421,-97.89178836
Nebraska,NE,Lancaster,31109,40.78416049,-96.68777155
Nebraska,NE,Lincoln,31111,41.04658298,-100.7475374
Nebraska,NE,Logan,31113,41.56650314,-100.4817851
Nebraska,NE,Loup,31115,41.91371961,-99.45440415
Nebraska,NE,Madison,31119,41.91676024,-97.6005481
Nebraska,NE,McPherson,31117,41.56797682,-101.0599362
Nebraska,NE,Merrick,31121,41.16624273,-98.0374887
Nebraska,NE,Morrill,31123,41.71711774,-103.0061405
Nebraska,NE,Nance,31125,41.39750195,-97.99327291
Nebraska,NE,Nemaha,31127,40.38514847,-95.85433992
Nebraska,NE,Nuckolls,31129,40.17637905,-98.04743961
Nebraska,NE,Otoe,31131,40.64843556,-96.13374142
Nebraska,NE,Pawnee,31133,40.13141096,-96.23705437
Nebraska,NE,Perkins,31135,40.85082525,-101.6502942
Nebraska,NE,Phelps,31137,40.51156033,-99.41461667
Nebraska,NE,Pierce,31139,42.26434853,-97.60122773
Nebraska,NE,Platte,31141,41.57246836,-97.52144359
Nebraska,NE,Polk,31143,41.18813488,-97.56630712
Nebraska,NE,Red Willow,31145,40.1755688,-100.476998
Nebraska,NE,Richardson,31147,40.1247415,-95.71755036
Nebraska,NE,Rock,31149,42.42252217,-99.44832069
Nebraska,NE,Saline,31151,40.52418865,-97.14085859
Nebraska,NE,Sarpy,31153,41.11314181,-96.11156432
Nebraska,NE,Saunders,31155,41.2278103,-96.63773905
Nebraska,NE,Scotts Bluff,31157,41.85070896,-103.7080986
Nebraska,NE,Seward,31159,40.87241834,-97.139673
Nebraska,NE,Sheridan,31161,42.50284406,-102.4126613
Nebraska,NE,Sherman,31163,41.22045983,-98.97588642
Nebraska,NE,Sioux,31165,42.48932059,-103.7576544
Nebraska,NE,Stanton,31167,41.9169835,-97.19394708
Nebraska,NE,Thayer,31169,40.17626377,-97.59504381
Nebraska,NE,Thomas,31171,41.91358968,-100.5556632
Nebraska,NE,Thurston,31173,42.15725356,-96.54157099
Nebraska,NE,Valley,31175,41.56730777,-98.98197724
Nebraska,NE,Washington,31177,41.52815707,-96.22019892
Nebraska,NE,Wayne,31179,42.20934475,-97.11926964
Nebraska,NE,Webster,31181,40.17642643,-98.50019851
Nebraska,NE,Wheeler,31183,41.91482725,-98.52798941
Nebraska,NE,York,31185,40.87272618,-97.59710186
Nevada,NV,Carson City,32510,39.15509045,-119.7480219
Nevada,NV,Churchill,32001,39.58105744,-118.3394607
Nevada,NV,Clark,32003,36.21458855,-115.0130241
Nevada,NV,Douglas,32005,38.912862,-119.6171333
Nevada,NV,Elko,32007,41.14531606,-115.3577619
Nevada,NV,Esmeralda,32009,37.78436681,-117.6319999
Nevada,NV,Eureka,32011,39.98100864,-116.2683204
Nevada,NV,Humboldt,32013,41.40692186,-118.1109427
Nevada,NV,Lander,32015,39.9332233,-117.0397075
Nevada,NV,Lincoln,32017,37.64268459,-114.8790388
Nevada,NV,Lyon,32019,39.01777974,-119.1870479
Nevada,NV,Mineral,32021,38.53841696,-118.4344506
Nevada,NV,Nye,32023,38.04264256,-116.4722702
Nevada,NV,Pershing,32027,40.44003782,-118.4005641
Nevada,NV,Storey,32029,39.44875482,-119.5250207
Nevada,NV,Washoe,32031,40.66562265,-119.6631594
Nevada,NV,White Pine,32033,39.44157041,-114.899966
New Hampshire,NH,Belknap,33001,43.51637314,-71.41684235
New Hampshire,NH,Carroll,33003,43.87498583,-71.20430216
New Hampshire,NH,Cheshire,33005,42.92015988,-72.25311043
New Hampshire,NH,Coos,33007,44.69063265,-71.30633239
New Hampshire,NH,Grafton,33009,43.93779815,-71.82057197
New Hampshire,NH,Hillsborough,33011,42.91537785,-71.7200253
New Hampshire,NH,Merrimack,33013,43.29662971,-71.6811573
New Hampshire,NH,Rockingham,33015,42.98499744,-71.12883377
New Hampshire,NH,Strafford,33017,43.291833,-71.02336013
New Hampshire,NH,Sullivan,33019,43.36094111,-72.22203125
New Jersey,NJ,Atlantic,34001,39.47538693,-74.65848483
New Jersey,NJ,Bergen,34003,40.96010917,-74.07164325
New Jersey,NJ,Burlington,34005,39.87681124,-74.66927768
New Jersey,NJ,Camden,34007,39.80343818,-74.96388753
New Jersey,NJ,Cape May,34009,39.15008829,-74.80170244
New Jersey,NJ,Cumberland,34011,39.37199394,-75.10712559
New Jersey,NJ,Essex,34013,40.78681335,-74.24657979
New Jersey,NJ,Gloucester,34015,39.71581067,-75.13995546
New Jersey,NJ,Hudson,34017,40.73766234,-74.07515667
New Jersey,NJ,Hunterdon,34019,40.56335249,-74.91284156
New Jersey,NJ,Mercer,34021,40.28047017,-74.70479631
New Jersey,NJ,Middlesex,34023,40.43629879,-74.41426991
New Jersey,NJ,Monmouth,34025,40.26549699,-74.22240686
New Jersey,NJ,Morris,34027,40.86095313,-74.5455371
New Jersey,NJ,Ocean,34029,39.8895449,-74.28089251
New Jersey,NJ,Passaic,34031,41.03238628,-74.29954144
New Jersey,NJ,Salem,34033,39.58719656,-75.3469663
New Jersey,NJ,Somerset,34035,40.56465737,-74.61683016
New Jersey,NJ,Sussex,34037,41.13891592,-74.69118243
New Jersey,NJ,Union,34039,40.65835409,-74.30680092
New Jersey,NJ,Warren,34041,40.85951833,-74.99556527
New Mexico,NM,Bernalillo,35001,35.05163625,-106.6703554
New Mexico,NM,Catron,35003,33.91514144,-108.4046587
New Mexico,NM,Chaves,35005,33.36406072,-104.4665365
New Mexico,NM,Cibola,35006,34.91131525,-107.998876
New Mexico,NM,Colfax,35007,36.60569702,-104.6472674
New Mexico,NM,Curry,35009,34.57421077,-103.3468876
New Mexico,NM,De Baca,35011,34.34274529,-104.4117842
New Mexico,NM,Doña Ana,35013,32.35275771,-106.8329387
New Mexico,NM,Eddy,35015,32.47167456,-104.3053527
New Mexico,NM,Grant,35017,32.73911281,-108.3827845
New Mexico,NM,Guadalupe,35019,34.86319296,-104.790669
New Mexico,NM,Harding,35021,35.85751555,-103.8220938
New Mexico,NM,Hidalgo,35023,31.91383467,-108.7151824
New Mexico,NM,Lea,35025,32.79215361,-103.4123733
New Mexico,NM,Lincoln,35027,33.74526079,-105.4586166
New Mexico,NM,Los Alamos,35028,35.86631386,-106.3134985
New Mexico,NM,Luna,35029,32.18179341,-107.7508826
New Mexico,NM,McKinley,35031,35.5800772,-108.262245
New Mexico,NM,Mora,35033,36.01095101,-104.9497716
New Mexico,NM,Otero,35035,32.61348406,-105.7417604
New Mexico,NM,Quay,35037,35.10403332,-103.5481727
New Mexico,NM,Rio Arriba,35039,36.51072137,-106.6931674
New Mexico,NM,Roosevelt,35041,34.02097406,-103.4799493
New Mexico,NM,San Juan,35045,36.50838318,-108.320437
New Mexico,NM,San Miguel,35047,35.48014807,-104.8163562
New Mexico,NM,Sandoval,35043,35.68862401,-106.8687803
New Mexico,NM,Santa Fe,35049,35.50708973,-105.9774716
New Mexico,NM,Sierra,35051,33.13028233,-107.1925893
New Mexico,NM,Socorro,35053,34.00715494,-106.9298354
New Mexico,NM,Taos,35055,36.58006022,-105.6310198
New Mexico,NM,Torrance,35057,34.64048375,-105.8508949
New Mexico,NM,Union,35059,36.48126404,-103.4709624
New Mexico,NM,Valencia,35061,34.71669834,-106.8103733
New York,NY,Albany,36001,42.60060306,-73.97723916
New York,NY,Allegany,36003,42.25748406,-78.02750466
New York,NY,Bronx,36005,40.85209301,-73.86282755
New York,NY,Broome,36007,42.15903158,-75.81326086
New York,NY,Cattaraugus,36009,42.24778241,-78.67923096
New York,NY,Cayuga,36011,42.91261714,-76.55731592
New York,NY,Chautauqua,36013,42.2276921,-79.36691763
New York,NY,Chemung,36015,42.13891056,-76.7638805
New York,NY,Chenango,36017,42.49430041,-75.60887553
New York,NY,Clinton,36019,44.74530905,-73.67875352
New York,NY,Columbia,36021,42.24819348,-73.63089095
New York,NY,Cortland,36023,42.59509207,-76.07048931
New York,NY,Delaware,36025,42.19837623,-74.96709306
New York,NY,Dutchess,36027,41.7648606,-73.74356679
New York,NY,Erie,36029,42.76249024,-78.73063652
New York,NY,Essex,36031,44.11630765,-73.77297842
New York,NY,Franklin,36033,44.59040891,-74.29926032
New York,NY,Fulton,36035,43.11363907,-74.41798804
New York,NY,Genesee,36037,43.0022601,-78.19135193
New York,NY,Greene,36039,42.275797,-74.12384884
New York,NY,Hamilton,36041,43.66146647,-74.49721957
New York,NY,Herkimer,36043,43.42034246,-74.96145307
New York,NY,Jefferson,36045,44.04200959,-75.94653457
New York,NY,Kings,36047,40.6361825,-73.94935552
New York,NY,Lewis,36049,43.7844157,-75.44903992
New York,NY,Livingston,36051,42.72596275,-77.77966158
New York,NY,Madison,36053,42.91653905,-75.67266639
New York,NY,Monroe,36055,43.14638895,-77.69322942
New York,NY,Montgomery,36057,42.90123494,-74.44011632
New York,NY,Nassau,36059,40.74066522,-73.58941873
New York,NY,New York City,36061,40.7672726,-73.97152637
New York,NY,Niagara,36063,43.19898042,-78.74777412
New York,NY,Oneida,36065,43.24375382,-75.43710392
New York,NY,Onondaga,36067,43.00491923,-76.19971155
New York,NY,Ontario,36069,42.85145728,-77.30874425
New York,NY,Orange,36071,41.40337468,-74.30240757
New York,NY,Orleans,36073,43.2516977,-78.2320066
New York,NY,Oswego,36075,43.42778894,-76.14635194
New York,NY,Otsego,36077,42.63492579,-75.03151402
New York,NY,Putnam,36079,41.42630093,-73.74965532
New York,NY,Queens,36081,40.71088124,-73.81684712
New York,NY,Rensselaer,36083,42.71348136,-73.51089874
New York,NY,Richmond,36085,40.58582155,-74.14808598
New York,NY,Rockland,36087,41.15027894,-74.02560498
New York,NY,Saratoga,36091,43.10904162,-73.86653895
New York,NY,Schenectady,36093,42.81668777,-74.05278291
New York,NY,Schoharie,36095,42.58831742,-74.4433903
New York,NY,Schuyler,36097,42.39184015,-76.8773299
New York,NY,Seneca,36099,42.78081007,-76.82497064
New York,NY,St. Lawrence,36089,44.4976179,-75.06550039
New York,NY,Steuben,36101,42.2689144,-77.3829924
New York,NY,Suffolk,36103,40.88320119,-72.8012172
New York,NY,Sullivan,36105,41.71579493,-74.76394559
New York,NY,Tioga,36107,42.16852837,-76.30835812
New York,NY,Tompkins,36109,42.44945765,-76.47229843
New York,NY,Ulster,36111,41.89027881,-74.26252104
New York,NY,Warren,36113,43.56173026,-73.8433699
New York,NY,Washington,36115,43.31153794,-73.43043448
New York,NY,Wayne,36117,43.15494365,-77.02976528
New York,NY,Westchester,36119,41.16278376,-73.75741653
New York,NY,Wyoming,36121,42.70145109,-78.22199579
New York,NY,Yates,36123,42.63505484,-77.10369919
North Carolina,NC,Alamance,37001,36.0434701,-79.39976137
North Carolina,NC,Alexander,37003,35.9223796,-81.17751948
North Carolina,NC,Alleghany,37005,36.49360862,-81.12857041
North Carolina,NC,Anson,37007,34.97403241,-80.09953279
North Carolina,NC,Ashe,37009,36.43296207,-81.49862729
North Carolina,NC,Avery,37011,36.07569796,-81.92308483
North Carolina,NC,Beaufort,37013,35.48531943,-76.84325809
North Carolina,NC,Bertie,37015,36.0688473,-76.96545943
North Carolina,NC,Bladen,37017,34.61296243,-78.56180059
North Carolina,NC,Brunswick,37019,34.070565,-78.22814204
North Carolina,NC,Buncombe,37021,35.61113393,-82.53305
North Carolina,NC,Burke,37023,35.74989637,-81.70755735
North Carolina,NC,Cabarrus,37025,35.3877799,-80.55267168
North Carolina,NC,Caldwell,37027,35.95204977,-81.54799522
North Carolina,NC,Camden,37029,36.33804939,-76.15568396
North Carolina,NC,Carteret,37031,34.8932941,-76.54120135
North Carolina,NC,Caswell,37033,36.39312665,-79.33353281
North Carolina,NC,Catawba,37035,35.66211129,-81.2132617
North Carolina,NC,Chatham,37037,35.70394416,-79.25541492
North Carolina,NC,Cherokee,37039,35.1349263,-84.05970864
