state,statename,collectionDate,InpatBeds_Occ_AnyPat_Est,InpatBeds_Occ_AnyPat_LoCI,InpatBeds_Occ_AnyPat_UpCI,InpatBeds_Occ_AnyPat_Est_Avail,InBedsOccAnyPat__Numbeds_Est,InBedsOccAnyPat__Numbeds_LoCI,InBedsOccAnyPat__Numbeds_UpCI,InpatBeds_Occ_COVID_Est,InpatBeds_Occ_COVID_LoCI,InpatBeds_Occ_COVID_UpCI,InBedsOccCOVID__Numbeds_Est,InBedsOccCOVID__Numbeds_LoCI,InBedsOccCOVID__Numbeds_UpCI,ICUBeds_Occ_AnyPat_Est,ICUBeds_Occ_AnyPat_LoCI,ICUBeds_Occ_AnyPat_UpCI,ICUBeds_Occ_AnyPat_Est_Avail,ICUBedsOccAnyPat__N_ICUBeds_Est,ICUBedsOccAnyPat__N_ICUBeds_LoCI,ICUBedsOccAnyPat__N_ICUBeds_UpCI,Notes
MS,Mississippi,16APR2020,4381,2113,6649,4213,53.8,46.9,60.6,609,275,942,7.5,5.4,9.5,720,265,1175,430,67.6,57.6,77.7,
MS,Mississippi,17APR2020,4251,2157,6345,3832,52.6,45.2,60.0,638,306,969,7.9,5.9,9.9,690,293,1086,364,65.5,54.5,76.4,
MS,Mississippi,18APR2020,4124,2086,6162,3860,52.1,43.7,60.5,562,287,837,7.1,5.4,8.8,710,308,1112,364,66.8,55.9,77.8,
MS,Mississippi,19APR2020,4349,2184,6515,3547,55.1,46.4,63.8,618,304,932,7.8,5.7,9.9,678,289,1067,367,64.9,54.1,75.7,
MS,Mississippi,20APR2020,4404,2245,6563,3615,54.4,47.8,61.0,661,316,1006,8.2,5.7,10.6,712,329,1096,313,68.0,58.7,77.2,
MS,Mississippi,21APR2020,4548,2572,6524,3531,56.4,50.2,62.6,718,371,1066,8.9,6.3,11.5,687,302,1071,381,66.4,58.1,74.7,
MS,Mississippi,22APR2020,4651,2581,6720,3439,57.6,51.3,63.9,675,357,993,8.4,6.1,10.6,787,394,1179,306,74.3,66.4,82.2,
MS,Mississippi,23APR2020,4645,2595,6695,3373,57.5,51.3,63.7,685,341,1030,8.5,6.0,10.9,731,346,1116,310,67.4,58.1,76.7,
MS,Mississippi,24APR2020,4487,2466,6507,3568,55.8,49.7,61.9,713,363,1062,8.9,6.5,11.2,560,256,863,489,53.3,33.0,73.6,
MS,Mississippi,25APR2020,4246,2322,6170,3837,52.5,46.2,58.9,639,332,946,7.9,5.7,10.1,653,286,1020,404,61.8,51.3,72.3,
MS,Mississippi,26APR2020,4278,2304,6252,3818,52.9,45.9,60.0,667,326,1008,8.3,5.7,10.8,652,270,1033,405,61.8,50.4,73.3,
MS,Mississippi,27APR2020,4399,2382,6417,3671,54.5,47.7,61.3,682,303,1060,8.4,5.6,11.3,644,270,1018,407,61.3,50.5,72.1,
MS,Mississippi,28APR2020,4611,2485,6737,3600,56.5,49.5,63.4,752,354,1151,9.2,6.6,11.8,687,305,1068,366,65.2,55.1,75.4,
MS,Mississippi,29APR2020,4707,2535,6879,3507,58.0,51.4,64.6,656,288,1024,8.1,5.5,10.6,659,279,1039,431,63.2,53.7,72.7,
MS,Mississippi,30APR2020,4553,2522,6584,3674,55.3,48.1,62.6,660,299,1022,8.0,5.5,10.6,706,327,1086,388,64.5,55.1,73.9,
MS,Mississippi,01MAY2020,4756,2619,6892,3471,57.5,50.5,64.5,678,314,1043,8.2,5.6,10.8,687,315,1060,403,62.7,51.8,73.6,
MS,Mississippi,02MAY2020,4428,2467,6388,3661,54.7,48.4,61.1,656,315,997,8.1,5.7,10.6,703,328,1077,385,64.6,55.7,73.6,
MS,Mississippi,03MAY2020,4270,2314,6226,3868,52.5,45.0,59.9,680,320,1039,8.3,5.8,10.9,694,320,1068,404,63.2,53.5,72.9,
MS,Mississippi,04MAY2020,4403,2427,6379,3769,53.5,46.7,60.4,743,337,1149,9.0,6.1,12.0,729,346,1112,355,66.4,56.4,76.5,
MS,Mississippi,05MAY2020,4836,2626,7046,3350,59.0,52.1,65.9,691,315,1068,8.4,5.8,11.1,708,327,1089,393,65.5,56.0,75.1,
MS,Mississippi,06MAY2020,4885,2739,7032,3307,59.8,53.8,65.9,679,302,1055,8.3,5.7,10.9,714,333,1094,377,65.5,52.0,78.9,
MS,Mississippi,07MAY2020,4799,2677,6921,3464,58.4,52.4,64.3,662,304,1020,8.1,5.6,10.5,705,326,1084,398,65.0,55.0,75.1,
MS,Mississippi,08MAY2020,4730,2416,7044,3579,57.1,50.6,63.6,663,220,1106,8.0,5.1,10.9,730,282,1178,412,65.4,54.9,75.9,
MS,Mississippi,09MAY2020,4502,2747,6257,3801,54.5,47.3,61.7,696,310,1083,8.4,5.7,11.1,750,386,1113,465,65.6,43.9,87.4,
MS,Mississippi,10MAY2020,4122,2109,6135,4206,49.6,43.0,56.3,740,380,1100,8.9,6.5,11.4,689,304,1074,400,56.9,46.8,66.9,
MS,Mississippi,11MAY2020,4607,2488,6726,3696,55.5,48.5,62.5,651,270,1031,7.8,5.1,10.6,741,328,1154,352,67.8,54.7,80.9,
MS,Mississippi,12MAY2020,4936,2748,7125,3319,59.3,52.9,65.7,705,319,1090,8.5,5.8,11.1,743,349,1136,343,68.3,59.1,77.4,
MS,Mississippi,13MAY2020,5090,2809,7371,3154,61.7,54.9,68.6,668,276,1060,8.1,5.2,11.0,774,368,1181,306,71.7,62.0,81.4,
MS,Mississippi,14MAY2020,5082,2810,7355,3139,61.5,54.9,68.0,687,257,1116,8.3,5.0,11.6,766,367,1164,321,70.6,61.3,79.8,
MS,Mississippi,15MAY2020,5008,2741,7275,3124,60.7,52.6,68.8,696,301,1092,8.4,5.7,11.2,797,392,1202,293,73.1,64.0,82.3,
MS,Mississippi,16MAY2020,4725,2586,6864,3255,59.4,52.3,66.5,646,282,1010,8.1,5.5,10.8,767,376,1158,321,70.7,61.6,79.8,
MS,Mississippi,17MAY2020,4549,2472,6627,3433,57.0,50.0,63.9,669,319,1019,8.4,6.1,10.7,726,342,1109,356,67.2,57.4,76.9,
MS,Mississippi,18MAY2020,4897,2659,7135,3250,60.0,53.1,66.9,680,325,1036,8.3,6.0,10.6,727,338,1115,354,67.2,57.5,76.9,
MS,Mississippi,19MAY2020,5105,2566,7644,3012,62.4,55.0,69.9,705,185,1224,8.6,4.5,12.7,792,321,1263,333,72.2,63.1,81.2,
MS,Mississippi,20MAY2020,5129,2078,8180,2891,63.5,54.6,72.3,743,160,1325,9.2,5.6,12.7,832,213,1451,328,73.5,63.8,83.3,
MS,Mississippi,21MAY2020,4942,2009,7875,3122,61.6,53.1,70.0,728,118,1338,9.1,5.1,13.0,864,243,1485,309,74.7,64.5,84.8,
MS,Mississippi,22MAY2020,4892,605,9179,3446,60.7,49.7,71.7,819,0,1913,10.1,3.6,16.7,836,0,1907,577,72.3,63.0,81.6,
MS,Mississippi,23MAY2020,4927,589,9266,3388,59.3,45.8,72.7,733,0,1571,8.8,4.2,13.5,1008,2,2136,384,72.4,59.5,85.4,
MS,Mississippi,24MAY2020,4871,650,9092,3455,58.5,46.0,71.0,824,0,1848,9.9,3.7,16.1,971,2,2010,459,67.9,57.6,78.2,
MS,Mississippi,25MAY2020,4872,644,9099,3388,59.0,46.4,71.6,781,0,1681,9.5,4.5,14.5,1010,2,2181,407,71.3,54.5,88.1,
MS,Mississippi,26MAY2020,5065,676,9455,3261,60.8,48.1,73.6,774,0,1642,9.3,4.6,14.0,984,2,2092,429,69.6,52.8,86.5,
MT,Montana,01APR2020,1154,186,2123,1307,47.6,37.4,57.8,95,0,211,3.9,1.3,6.5,93,1,191,89,55.7,35.3,76.0,
MT,Montana,02APR2020,1165,191,2138,1324,47.5,37.2,57.8,131,0,299,5.3,1.6,9.0,103,1,223,89,58.2,27.0,89.4,
MT,Montana,03APR2020,1140,181,2099,1358,46.3,35.7,57.0,111,0,259,4.5,1.2,7.8,93,1,211,85,56.8,23.3,90.3,
MT,Montana,04APR2020,1079,149,2010,1419,43.9,32.9,54.9,105,0,229,4.3,1.7,6.8,87,1,208,91,53.3,15.1,91.5,
MT,Montana,05APR2020,1099,121,2077,1361,44.7,32.7,56.6,86,0,181,3.5,1.4,5.5,77,0,188,85,47.5,13.0,82.1,
MT,Montana,06APR2020,1120,152,2088,1340,45.5,35.1,56.0,83,0,174,3.4,1.4,5.3,79,1,179,84,48.4,20.0,76.8,
MT,Montana,07APR2020,1126,156,2097,1334,45.8,34.5,57.0,93,0,216,3.8,1.0,6.5,85,1,181,78,52.0,28.6,75.5,
MT,Montana,08APR2020,1095,173,2017,1365,44.5,34.6,54.4,98,0,228,4.0,1.1,6.9,85,1,181,78,52.2,29.8,74.6,
MT,Montana,09APR2020,1105,173,2038,1355,44.9,35.4,54.4,79,1,192,3.2,0.4,6.0,84,0,188,79,51.4,20.7,82.0,
MT,Montana,10APR2020,1170,181,2159,1290,47.1,35.8,58.5,75,0,178,3.0,0.5,5.5,74,0,161,89,45.3,24.5,66.1,
MT,Montana,11APR2020,1118,89,2148,1364,45.0,31.7,58.4,105,0,246,4.2,0.9,7.5,89,1,196,75,54.4,26.6,82.1,
MT,Montana,12APR2020,1075,91,2060,1407,43.3,30.3,56.4,102,0,253,4.1,0.4,7.8,70,0,154,94,43.0,20.9,65.0,
MT,Montana,13APR2020,1140,118,2161,1342,45.3,31.9,58.8,108,3,262,4.3,0.7,8.0,79,5,178,85,47.0,17.9,76.1,
MT,Montana,14APR2020,1192,120,2263,1325,47.4,34.5,60.3,116,4,280,4.6,0.7,8.5,88,0,199,80,51.6,21.4,81.8,
MT,Montana,15APR2020,1026,0,2071,1507,40.4,27.6,53.2,81,0,210,3.2,0.4,6.0,77,0,182,95,44.5,15.8,73.3,
MT,Montana,16APR2020,947,360,1535,1587,36.9,23.8,50.0,51,1,103,2.0,0.4,3.5,61,10,111,111,33.0,16.8,49.1,
MT,Montana,17APR2020,993,395,1592,1530,39.4,26.6,52.1,51,1,100,2.0,0.6,3.4,61,13,108,122,33.2,18.7,47.7,
MT,Montana,18APR2020,1149,553,1745,1422,39.0,26.3,51.8,62,12,115,2.1,0.6,3.6,87,39,135,96,37.9,23.7,52.0,
MT,Montana,19APR2020,1102,407,1796,1819,37.7,25.6,49.8,66,0,134,2.2,0.4,4.1,91,12,170,137,40.0,19.4,60.6,
MT,Montana,20APR2020,1182,523,1841,1612,39.9,27.1,52.7,57,5,123,1.9,0.1,3.9,83,25,141,146,35.8,21.2,50.3,
MT,Montana,21APR2020,1080,397,1762,1864,38.3,25.2,51.5,64,0,155,2.3,0.1,4.9,73,13,134,155,32.1,13.7,50.4,
MT,Montana,22APR2020,1144,447,1840,1804,38.8,25.7,51.9,45,1,106,1.5,0.0,3.3,63,15,111,161,27.6,14.9,40.4,
MT,Montana,23APR2020,1166,460,1872,1507,43.6,28.3,58.9,41,0,84,1.5,0.3,2.8,66,11,121,150,30.6,14.0,47.2,
MT,Montana,24APR2020,1118,463,1773,1798,38.0,26.8,49.2,31,3,59,1.0,0.3,1.8,75,13,136,136,34.2,16.7,51.6,
MT,Montana,25APR2020,999,370,1627,1918,34.2,22.6,45.9,33,1,68,1.1,0.2,2.1,75,15,135,136,35.6,21.4,49.8,
MT,Montana,26APR2020,1131,462,1801,1778,38.8,27.6,50.1,52,0,116,1.8,0.0,3.6,84,14,154,130,39.8,20.2,59.4,
MT,Montana,27APR2020,1168,459,1877,1741,40.1,28.7,51.6,59,0,123,2.0,0.2,3.8,98,19,177,117,45.6,22.1,69.1,
MT,Montana,28APR2020,1173,488,1858,1749,40.3,29.6,50.9,61,0,129,2.1,0.2,4.0,86,14,157,125,40.2,19.2,61.2,
MT,Montana,29APR2020,1281,529,2033,1646,43.8,30.4,57.2,52,2,101,1.8,0.4,3.1,83,13,154,135,39.6,20.6,58.7,
MT,Montana,30APR2020,1166,449,1883,1761,39.8,26.2,53.5,30,1,60,1.0,0.2,1.9,83,15,152,135,38.3,19.9,56.6,
MT,Montana,01MAY2020,1184,520,1847,1766,40.4,29.9,51.0,22,1,44,0.7,0.2,1.3,73,15,131,150,33.7,17.6,49.9,
MT,Montana,02MAY2020,1095,461,1730,1908,37.2,26.2,48.1,17,0,39,0.6,0.0,1.1,81,18,143,143,36.1,19.8,52.5,
MT,Montana,03MAY2020,1063,424,1703,1939,35.4,23.5,47.3,29,3,55,1.0,0.3,1.7,85,15,154,139,37.9,17.5,58.2,
MT,Montana,04MAY2020,1091,455,1727,1912,36.3,24.7,47.8,31,3,60,1.0,0.3,1.8,90,22,157,134,40.1,21.6,58.5,
MT,Montana,05MAY2020,1220,526,1915,1760,40.8,28.3,53.2,30,0,61,1.0,0.2,1.9,95,28,163,123,42.7,26.5,58.9,
MT,Montana,06MAY2020,1241,546,1936,1726,41.6,29.7,53.6,33,6,59,1.1,0.5,1.7,88,13,163,135,40.1,19.2,60.9,
MT,Montana,07MAY2020,1277,106,2449,1701,43.0,31.4,54.7,25,0,54,0.8,0.2,1.5,101,0,239,125,44.6,16.2,72.9,
MT,Montana,08MAY2020,1468,321,2616,1458,49.3,37.7,60.9,39,5,74,1.3,0.7,2.0,120,0,253,103,53.8,25.5,82.1,
MT,Montana,09MAY2020,1397,806,1989,1485,47.7,40.6,54.8,29,17,41,1.0,0.6,1.3,131,31,230,117,57.8,29.4,86.3,
MT,Montana,10MAY2020,1248,554,1941,1786,43.4,36.6,50.2,17,0,40,0.6,0.0,1.2,110,43,177,109,44.0,29.9,58.2,
MT,Montana,11MAY2020,1337,305,2369,1696,44.1,34.5,53.6,26,0,63,0.9,0.1,1.6,97,0,212,135,44.9,20.9,69.0,
MT,Montana,12MAY2020,1528,347,2710,1561,50.4,38.7,62.0,21,0,48,0.7,0.1,1.3,135,4,278,100,55.0,26.2,83.9,
MT,Montana,13MAY2020,1757,512,3002,1280,57.6,46.9,68.3,29,1,59,1.0,0.2,1.7,139,0,299,100,59.7,20.1,98.0,
MT,Montana,14MAY2020,1728,898,2558,1244,56.9,47.8,66.0,37,5,69,1.2,0.3,2.1,152,62,242,76,65.1,45.7,84.5,
MT,Montana,15MAY2020,1511,676,2347,1461,50.8,41.3,60.4,28,6,50,0.9,0.4,1.5,101,26,176,125,44.6,29.0,60.1,
MT,Montana,16MAY2020,1476,661,2292,1490,49.9,40.9,58.9,13,0,26,0.4,0.0,0.9,80,22,137,143,35.0,22.2,47.7,
MT,Montana,17MAY2020,1467,209,2725,1455,49.4,36.0,62.9,15,0,33,0.5,0.0,1.1,107,0,239,113,47.9,17.9,77.9,
MT,Montana,18MAY2020,1637,273,3001,1300,55.9,40.3,71.5,28,0,60,1.0,0.0,2.0,117,2,247,108,52.9,23.7,82.1,
MT,Montana,19MAY2020,1667,286,3049,1260,57.0,41.4,72.5,16,0,42,0.6,0.0,1.2,105,0,225,117,47.2,20.1,74.4,
MT,Montana,20MAY2020,1676,352,3001,1207,57.1,42.0,72.2,23,5,42,0.7,0.1,1.4,97,2,192,125,43.8,25.9,61.8,
MT,Montana,21MAY2020,1623,1077,2170,461,56.7,47.5,65.9,23,5,43,0.8,0.0,1.7,120,65,176,41,55.7,39.2,72.1,
MT,Montana,22MAY2020,992,422,1561,1188,47.4,34.9,59.9,22,0,47,1.1,0.0,2.1,63,7,119,128,38.3,23.2,53.4,
MT,Montana,23MAY2020,904,377,1431,1251,41.9,29.9,54.0,20,0,41,0.9,0.1,1.8,64,11,116,128,33.3,18.6,48.0,
MT,Montana,24MAY2020,878,367,1388,1303,40.3,29.0,51.5,12,0,28,0.6,0.0,1.3,55,9,101,136,28.7,16.1,41.3,
MT,Montana,25MAY2020,836,356,1315,1345,38.3,27.9,48.7,19,0,46,0.9,0.0,2.1,60,11,108,132,31.2,18.7,43.7,
MT,Montana,26MAY2020,894,381,1407,1286,41.0,29.9,52.1,21,0,55,1.0,0.0,2.5,66,10,121,126,34.4,19.2,49.5,
NC,North Carolina,01APR2020,12823,5162,20484,9328,58.0,46.8,69.2,1608,32,3801,7.3,0.2,15.8,1286,289,2284,724,63.4,50.1,76.7,
NC,North Carolina,02APR2020,11904,4874,18934,10247,53.8,42.2,65.5,1452,32,3488,6.6,0.2,14.6,1242,210,2275,792,60.5,40.6,80.4,
NC,North Carolina,03APR2020,11562,4627,18496,10240,53.1,41.7,64.5,1495,32,3647,6.9,0.2,15.6,1271,144,2399,783,61.3,48.6,74.1,
NC,North Carolina,04APR2020,11402,4507,18298,10170,53.0,41.8,64.1,1520,32,3745,7.1,0.2,16.2,1270,139,2401,787,61.2,48.5,74.0,
NC,North Carolina,05APR2020,11338,4528,18147,10525,51.9,41.4,62.4,1327,0,3424,6.1,0.0,14.1,1262,188,2337,803,61.1,50.2,72.0,
NC,North Carolina,06APR2020,11614,4848,18380,9399,56.0,45.2,66.8,1294,69,3070,6.2,0.4,13.6,1281,248,2314,747,61.3,51.7,70.9,
NC,North Carolina,07APR2020,11702,5272,18132,9772,54.0,45.6,62.3,874,455,1294,4.0,2.8,5.3,1368,376,2360,758,64.6,54.5,74.7,
NC,North Carolina,08APR2020,12099,5585,18613,8951,57.4,48.2,66.7,933,521,1346,4.4,3.0,5.9,1346,357,2335,760,63.5,52.6,74.3,
NC,North Carolina,09APR2020,12629,5982,19276,8366,58.5,48.7,68.2,891,477,1304,4.1,2.8,5.5,1629,672,2587,508,64.1,55.2,72.9,
NC,North Carolina,10APR2020,12411,6207,18616,9570,56.4,47.7,65.2,960,547,1372,4.4,3.2,5.5,1552,467,2637,1050,60.0,53.1,67.0,
NC,North Carolina,11APR2020,12126,6025,18226,9478,56.8,48.2,65.5,859,489,1230,4.0,2.8,5.2,1648,477,2820,961,62.9,54.4,71.4,
NC,North Carolina,12APR2020,11879,5874,17884,9466,55.1,47.4,62.7,766,418,1114,3.5,2.5,4.6,1594,499,2689,1029,61.2,51.9,70.4,
NC,North Carolina,13APR2020,11779,5790,17769,9922,53.5,45.6,61.5,854,475,1234,3.9,2.8,5.0,1688,584,2792,953,60.6,54.7,66.4,
NC,North Carolina,14APR2020,12242,6809,17675,9729,56.4,49.0,63.7,836,523,1148,3.8,2.9,4.8,1759,698,2819,1023,62.5,55.4,69.6,
NC,North Carolina,15APR2020,12455,6987,17923,9215,57.5,50.6,64.4,834,484,1184,3.8,2.8,4.9,1766,683,2849,1050,62.7,55.5,70.0,
NC,North Carolina,16APR2020,12433,7053,17813,9190,57.2,50.6,63.8,756,466,1046,3.5,2.7,4.3,1774,756,2792,1042,57.1,50.2,64.0,
NC,North Carolina,17APR2020,12506,7404,17609,9274,56.6,50.2,63.0,614,356,871,2.8,2.2,3.4,1717,738,2697,1388,55.3,46.7,63.9,
NC,North Carolina,18APR2020,12340,7319,17361,9780,54.8,47.6,62.0,595,333,857,2.6,2.0,3.2,1667,678,2656,1438,54.2,45.3,63.0,
NC,North Carolina,19APR2020,12217,7259,17174,10339,54.2,47.4,60.9,646,355,938,2.9,2.2,3.6,1669,685,2652,1409,54.2,45.7,62.7,
NC,North Carolina,20APR2020,12742,7338,18146,10188,56.4,49.8,63.1,681,376,987,3.0,2.3,3.8,1716,726,2707,1377,55.8,47.9,63.6,
NC,North Carolina,21APR2020,13990,9173,18807,8564,61.3,56.1,66.4,600,338,861,2.6,2.0,3.2,1781,953,2609,1178,57.6,50.4,64.8,
NC,North Carolina,22APR2020,14023,8795,19251,8935,61.3,56.7,66.0,700,435,965,3.1,2.4,3.7,1696,863,2529,1090,57.3,50.1,64.6,
NC,North Carolina,23APR2020,14282,8742,19823,8925,62.1,57.3,66.8,731,425,1037,3.2,2.4,4.0,1616,726,2507,1204,58.0,49.4,66.6,
NC,North Carolina,24APR2020,14262,8815,19708,8972,61.6,56.8,66.4,763,460,1065,3.3,2.5,4.1,1566,675,2457,1232,56.1,46.7,65.5,
NC,North Carolina,25APR2020,13999,8688,19310,9124,60.3,55.5,65.0,729,423,1036,3.1,2.3,4.0,1605,716,2494,1179,57.3,48.4,66.3,
NC,North Carolina,26APR2020,13850,8533,19167,9426,59.9,55.1,64.7,788,473,1102,3.4,2.6,4.2,1575,703,2446,1242,56.5,48.0,64.9,
NC,North Carolina,27APR2020,14221,8532,19911,8928,61.1,55.9,66.2,821,491,1151,3.5,2.6,4.4,1533,636,2429,1011,54.1,46.0,62.3,
NC,North Carolina,28APR2020,14512,8675,20348,8579,62.6,57.3,67.9,754,418,1090,3.3,2.4,4.1,1558,640,2475,970,61.2,53.7,68.7,
NC,North Carolina,29APR2020,14511,8841,20181,8379,62.8,57.2,68.4,849,495,1202,3.7,2.7,4.6,1502,580,2424,1171,59.4,50.3,68.6,
NC,North Carolina,30APR2020,14099,8317,19880,9099,61.5,56.0,67.0,842,480,1204,3.7,2.7,4.6,1597,642,2552,1106,59.9,51.7,68.2,
NC,North Carolina,01MAY2020,14265,8680,19850,8617,61.4,55.7,67.1,820,488,1152,3.5,2.7,4.3,1645,729,2562,1023,60.7,52.8,68.5,
NC,North Carolina,02MAY2020,13809,8556,19061,8258,60.4,55.1,65.8,807,493,1120,3.5,2.7,4.4,1587,815,2359,784,60.2,52.5,67.9,
NC,North Carolina,03MAY2020,12967,7804,18129,9057,58.9,53.7,64.0,804,464,1143,3.7,2.6,4.7,1330,573,2087,1039,56.1,48.7,63.6,
NC,North Carolina,04MAY2020,13373,8070,18675,8731,60.5,55.3,65.7,869,514,1223,3.9,2.9,4.9,1378,597,2160,993,58.1,48.4,67.9,
NC,North Carolina,05MAY2020,13856,7994,19717,7209,62.9,56.0,69.8,739,402,1076,3.3,2.5,4.2,1448,510,2385,806,61.1,53.2,68.9,
NC,North Carolina,06MAY2020,12996,7054,18937,8071,61.7,54.2,69.1,672,365,980,3.2,2.4,4.0,1417,522,2313,839,62.8,55.4,70.2,
NC,North Carolina,07MAY2020,12936,6304,19567,9268,61.4,52.1,70.7,682,332,1032,3.2,2.5,4.0,1455,418,2492,945,63.6,56.3,70.9,
NC,North Carolina,08MAY2020,13624,6918,20330,9045,61.2,52.3,70.1,722,340,1104,3.2,2.5,4.0,1503,425,2581,935,62.5,53.3,71.7,
NC,North Carolina,09MAY2020,13184,8154,18214,11963,58.4,50.1,66.8,691,245,1136,3.0,1.5,4.6,1535,752,2318,1638,62.8,53.0,72.6,
NC,North Carolina,10MAY2020,15950,10399,21500,5737,63.1,54.4,71.8,991,635,1348,3.9,2.9,4.9,1800,874,2727,458,56.4,47.1,65.7,
NC,North Carolina,11MAY2020,12799,7040,18559,8754,59.0,49.9,68.1,722,349,1095,3.3,2.4,4.2,1380,419,2341,829,61.1,50.6,71.7,
NC,North Carolina,12MAY2020,12954,6528,19380,8941,60.1,52.9,67.4,734,366,1102,3.4,2.5,4.3,1327,264,2389,1100,60.1,50.6,69.6,
NC,North Carolina,13MAY2020,13601,7078,20123,8459,61.9,54.2,69.6,701,330,1072,3.2,2.3,4.0,1485,415,2556,932,61.2,52.0,70.4,
NC,North Carolina,14MAY2020,13807,7788,19826,7319,62.5,55.0,70.1,771,397,1145,3.5,2.6,4.4,1477,495,2459,802,61.2,51.4,70.9,
NC,North Carolina,15MAY2020,13076,7092,19061,8200,62.3,54.7,69.9,747,386,1108,3.6,2.7,4.4,1379,416,2342,924,60.5,51.0,69.9,
NC,North Carolina,16MAY2020,13277,7352,19201,7898,62.5,55.4,69.6,775,425,1126,3.7,2.8,4.5,1358,467,2249,929,59.1,51.2,67.1,
NC,North Carolina,17MAY2020,12835,7010,18659,8352,60.6,53.5,67.7,772,414,1130,3.6,2.8,4.5,1382,476,2288,905,60.4,52.7,68.1,
NC,North Carolina,18MAY2020,13056,6406,19705,8754,61.4,54.1,68.8,758,360,1155,3.6,2.7,4.5,1399,303,2495,1039,61.0,50.2,71.8,
NC,North Carolina,19MAY2020,14505,7531,21478,7346,66.4,58.4,74.4,823,413,1234,3.8,2.8,4.7,1531,439,2623,901,62.9,54.2,71.7,
NC,North Carolina,20MAY2020,14903,7762,22045,6714,68.4,60.7,76.1,860,430,1290,3.9,3.0,4.9,1627,484,2769,793,66.8,57.7,76.0,
NC,North Carolina,21MAY2020,14989,7129,22849,7680,69.1,61.6,76.6,876,404,1348,4.0,3.0,5.1,1548,342,2754,1002,63.9,54.2,73.7,
NC,North Carolina,22MAY2020,15714,8374,23054,6510,69.6,61.3,78.0,875,408,1343,3.9,2.7,5.0,1564,510,2617,877,61.4,52.6,70.2,
NC,North Carolina,23MAY2020,14529,7474,21584,7684,65.4,57.1,73.7,888,399,1377,4.0,2.9,5.1,1480,446,2513,961,60.6,53.2,68.0,
NC,North Carolina,24MAY2020,14298,7340,21255,7899,64.4,56.3,72.5,897,401,1393,4.0,2.8,5.3,1442,452,2431,991,59.3,52.1,66.4,
NC,North Carolina,25MAY2020,14278,7339,21216,7956,64.2,56.3,72.1,939,411,1466,4.2,2.9,5.5,1481,458,2504,951,60.9,53.2,68.6,
NC,North Carolina,26MAY2020,14355,7414,21296,7875,64.6,56.4,72.7,941,441,1441,4.2,3.0,5.4,1464,407,2520,969,60.2,45.6,74.7,
ND,North Dakota,01APR2020,920,29,1811,1341,40.7,27.2,54.2,47,0,96,2.1,0.9,3.2,81,0,209,81,49.8,6.2,93.3,
ND,North Dakota,02APR2020,898,21,1776,1362,39.7,27.6,51.9,44,0,92,1.9,0.4,3.5,88,0,219,59,59.8,15.1,99.7,
ND,North Dakota,03APR2020,873,4,1741,1388,38.6,27.0,50.2,66,0,145,2.9,1.3,4.6,84,0,212,76,52.3,12.8,91.8,
ND,North Dakota,04APR2020,834,17,1652,1426,36.9,25.8,48.0,54,0,116,2.4,0.7,4.0,86,0,214,73,53.9,14.9,92.9,
ND,North Dakota,05APR2020,784,16,1551,1477,34.4,23.4,45.5,51,0,104,2.3,0.8,3.7,82,2,200,78,51.4,18.8,84.0,
ND,North Dakota,06APR2020,809,43,1575,1452,35.8,23.9,47.6,80,4,160,3.5,1.7,5.4,80,0,196,80,50.0,21.9,78.1,
ND,North Dakota,07APR2020,842,0,1695,1424,37.2,23.6,50.7,68,0,147,3.0,0.8,5.2,84,0,208,75,52.8,14.4,91.3,
ND,North Dakota,08APR2020,844,69,1619,1499,36.0,29.4,42.6,81,0,171,3.5,1.6,5.4,96,1,217,91,51.5,38.5,64.6,
ND,North Dakota,09APR2020,661,0,1465,1743,32.9,26.0,39.8,54,0,130,2.7,1.4,3.9,57,0,159,146,37.1,29.4,44.8,
ND,North Dakota,10APR2020,630,109,1152,1341,32.0,23.6,40.3,39,0,91,2.0,0.6,3.4,51,0,105,95,34.9,23.1,46.8,
ND,North Dakota,11APR2020,746,260,1231,1207,31.4,23.6,39.2,68,14,122,3.0,1.1,4.8,61,18,107,85,29.5,13.1,45.9,
ND,North Dakota,12APR2020,749,40,1458,1665,31.0,24.3,37.7,43,0,96,1.8,0.2,3.3,64,1,136,134,31.8,15.9,47.8,
ND,North Dakota,13APR2020,806,57,1556,1165,39.5,17.3,61.6,57,1,113,2.8,1.3,4.3,71,7,146,121,35.3,19.9,50.8,
ND,North Dakota,14APR2020,799,19,1578,1178,41.5,17.0,66.0,63,5,123,3.2,0.9,5.5,78,0,171,131,38.6,14.0,63.2,
ND,North Dakota,15APR2020,823,44,1603,1454,35.6,21.4,49.7,65,0,132,2.8,1.5,4.2,73,0,159,138,34.7,15.9,53.5,
ND,North Dakota,16APR2020,846,60,1631,1445,37.5,25.5,49.6,69,1,136,3.1,1.9,4.2,83,1,181,129,39.6,24.4,54.8,
ND,North Dakota,17APR2020,903,133,1673,1346,40.1,30.0,50.3,102,0,221,4.5,2.3,6.8,79,0,177,130,37.8,27.1,48.6,
ND,North Dakota,18APR2020,800,79,1521,1459,35.5,24.2,46.7,73,0,147,3.2,2.0,4.5,74,2,166,135,35.4,15.9,55.0,
