state,statename,collectionDate,InpatBeds_Occ_AnyPat_Est,InpatBeds_Occ_AnyPat_LoCI,InpatBeds_Occ_AnyPat_UpCI,InpatBeds_Occ_AnyPat_Est_Avail,InBedsOccAnyPat__Numbeds_Est,InBedsOccAnyPat__Numbeds_LoCI,InBedsOccAnyPat__Numbeds_UpCI,InpatBeds_Occ_COVID_Est,InpatBeds_Occ_COVID_LoCI,InpatBeds_Occ_COVID_UpCI,InBedsOccCOVID__Numbeds_Est,InBedsOccCOVID__Numbeds_LoCI,InBedsOccCOVID__Numbeds_UpCI,ICUBeds_Occ_AnyPat_Est,ICUBeds_Occ_AnyPat_LoCI,ICUBeds_Occ_AnyPat_UpCI,ICUBeds_Occ_AnyPat_Est_Avail,ICUBedsOccAnyPat__N_ICUBeds_Est,ICUBedsOccAnyPat__N_ICUBeds_LoCI,ICUBedsOccAnyPat__N_ICUBeds_UpCI,Notes
MN,Minnesota,12MAY2020,6614,4070,9159,6453,50.6,45.9,55.3,679,355,1002,5.2,3.2,7.2,956,537,1374,736,56.6,49.3,63.9,
MN,Minnesota,13MAY2020,6866,4248,9485,5954,53.6,49.3,57.9,753,427,1078,5.9,4.0,7.7,1005,559,1450,696,59.1,51.4,66.8,
MN,Minnesota,14MAY2020,6925,4254,9595,6232,52.6,48.0,57.2,641,331,951,4.9,3.1,6.7,998,554,1443,683,59.3,52.1,66.5,
MN,Minnesota,15MAY2020,7171,4409,9933,6018,54.4,49.5,59.2,651,350,953,4.9,3.2,6.7,1017,555,1478,679,60.0,52.3,67.7,
MN,Minnesota,16MAY2020,6904,4213,9595,6136,52.9,48.1,57.8,623,324,922,4.8,3.0,6.6,1003,550,1456,675,59.9,52.4,67.4,
MN,Minnesota,17MAY2020,6537,4033,9040,6652,49.6,45.1,54.0,623,311,936,4.7,2.8,6.6,944,520,1369,736,56.2,48.8,63.6,
MN,Minnesota,18MAY2020,6650,4089,9211,6575,50.7,46.1,55.3,714,369,1059,5.4,3.4,7.5,969,538,1401,754,56.5,49.1,64.0,
MN,Minnesota,19MAY2020,7087,4408,9766,6008,54.1,49.8,58.3,766,428,1104,5.8,4.2,7.5,1001,547,1454,726,57.6,50.6,64.7,
MN,Minnesota,20MAY2020,7295,4334,10256,6120,55.1,50.7,59.6,767,442,1091,5.8,4.5,7.1,1033,544,1521,709,60.1,52.2,67.9,
MN,Minnesota,21MAY2020,7495,4442,10548,6240,55.1,50.0,60.1,738,397,1079,5.4,3.9,6.9,1062,542,1582,728,61.0,52.9,69.1,
MN,Minnesota,22MAY2020,7507,4392,10623,6547,53.6,48.2,59.0,690,359,1020,4.9,3.5,6.4,1043,530,1556,721,59.2,50.7,67.8,
MN,Minnesota,23MAY2020,7587,4497,10678,6476,53.9,48.5,59.2,748,391,1105,5.3,3.8,6.8,1069,548,1590,715,59.7,51.2,68.2,
MN,Minnesota,24MAY2020,6997,4185,9809,7013,50.1,45.7,54.5,713,370,1056,5.1,3.7,6.5,996,514,1478,769,56.7,48.3,65.0,
MN,Minnesota,25MAY2020,6934,4174,9693,7092,49.3,44.9,53.7,754,395,1113,5.4,4.0,6.7,1010,547,1473,760,57.0,49.3,64.7,
MN,Minnesota,26MAY2020,7338,4646,10030,6062,52.2,47.7,56.8,777,434,1119,5.5,4.0,7.0,993,498,1487,777,56.5,48.7,64.2,
MN,Minnesota,27MAY2020,7368,4483,10253,6036,55.0,50.0,59.9,773,418,1129,5.8,4.2,7.3,1056,530,1583,729,59.2,51.0,67.5,
MN,Minnesota,28MAY2020,7487,4476,10498,6144,55.9,51.0,60.8,758,398,1119,5.7,4.1,7.2,1078,446,1711,844,60.1,51.9,68.2,
MN,Minnesota,29MAY2020,7859,4796,10922,5659,57.5,52.5,62.4,732,368,1095,5.3,3.8,6.9,1192,642,1743,659,61.8,54.6,69.0,
MN,Minnesota,30MAY2020,7341,4380,10302,6438,54.5,49.2,59.7,728,380,1077,5.4,3.9,6.9,1133,633,1633,645,61.6,54.6,68.6,
MN,Minnesota,31MAY2020,6831,4134,9528,6950,50.8,45.9,55.6,700,371,1029,5.2,3.8,6.7,1085,609,1560,696,58.8,51.2,66.4,
MN,Minnesota,01JUN2020,6981,4266,9697,6801,51.8,47.0,56.7,708,382,1034,5.3,3.8,6.7,1086,622,1551,699,58.8,51.1,66.4,
MN,Minnesota,02JUN2020,7511,4573,10449,6246,55.8,50.8,60.7,749,409,1090,5.6,4.3,6.9,1143,647,1639,641,62.0,54.7,69.2,
MO,Missouri,01APR2020,9725,3920,15530,8243,53.5,48.4,58.7,491,117,865,2.7,1.3,4.1,2066,209,3924,1230,62.0,45.3,78.6,
MO,Missouri,02APR2020,9320,3621,15019,8743,51.0,45.7,56.3,515,168,861,2.8,1.6,4.1,1949,203,3695,1369,58.0,42.4,73.7,
MO,Missouri,03APR2020,9187,3630,14743,8820,50.4,45.6,55.2,590,237,943,3.2,2.1,4.3,1875,128,3622,1443,55.8,38.3,73.4,
MO,Missouri,04APR2020,8992,3490,14495,9254,48.7,43.6,53.7,523,180,866,2.8,1.7,3.9,1924,175,3673,1394,57.3,41.1,73.5,
MO,Missouri,05APR2020,10017,4562,15472,8293,46.2,40.7,51.6,1003,650,1355,4.6,3.6,5.7,2004,278,3731,1355,58.3,42.7,73.8,
MO,Missouri,06APR2020,10242,4199,16285,11095,48.0,42.0,54.0,900,247,1552,4.2,3.0,5.4,2008,333,3684,1447,58.1,46.1,70.2,
MO,Missouri,07APR2020,10375,3993,16756,11192,50.2,43.0,57.4,915,147,1684,4.4,2.6,6.3,1981,264,3698,1485,61.4,49.4,73.5,
MO,Missouri,08APR2020,10266,4524,16009,10298,49.9,44.0,55.9,976,257,1694,4.7,3.3,6.2,1996,402,3591,1233,61.8,50.6,73.0,
MO,Missouri,09APR2020,9965,4258,15671,10705,50.5,44.9,56.2,806,179,1433,4.1,2.7,5.5,1703,106,3300,1514,58.9,46.6,71.3,
MO,Missouri,10APR2020,9678,4457,14900,9975,48.2,42.4,54.0,1014,381,1648,5.1,3.6,6.6,1707,439,2976,1157,56.8,44.1,69.6,
MO,Missouri,11APR2020,9516,5768,13265,10755,45.7,40.6,50.9,972,448,1496,4.7,3.1,6.2,1826,748,2904,1254,57.3,47.2,67.4,
MO,Missouri,12APR2020,9596,5697,13494,11426,45.7,40.3,51.0,1066,454,1677,5.1,3.3,6.8,1726,612,2840,1460,56.0,44.5,67.5,
MO,Missouri,13APR2020,9798,5824,13771,10851,46.8,41.6,52.1,1119,544,1694,5.3,3.8,6.9,1574,525,2624,1498,54.1,44.6,63.7,
MO,Missouri,14APR2020,10080,6236,13925,10176,49.5,43.8,55.2,973,464,1483,4.8,3.4,6.2,1648,761,2535,1262,57.8,48.6,67.1,
MO,Missouri,15APR2020,9768,5979,13556,12483,45.1,40.1,50.1,922,451,1393,4.3,2.9,5.6,1698,633,2762,1281,57.8,36.0,79.7,
MO,Missouri,16APR2020,9573,6415,12731,11825,44.9,39.8,50.1,853,468,1238,4.0,2.8,5.2,1624,783,2464,1258,56.4,39.4,73.3,
MO,Missouri,17APR2020,9649,6536,12762,11713,44.3,39.4,49.2,929,529,1329,4.3,3.1,5.4,1659,811,2507,1312,54.9,37.7,72.1,
MO,Missouri,18APR2020,9460,6310,12611,12321,43.4,38.5,48.3,841,446,1236,3.9,2.7,5.0,1624,757,2490,1347,54.6,37.2,72.0,
MO,Missouri,19APR2020,9488,6327,12648,12273,43.6,38.9,48.3,856,461,1251,3.9,2.8,5.1,1664,780,2547,1325,55.7,38.0,73.3,
MO,Missouri,20APR2020,9897,6707,13086,11660,45.8,41.7,49.9,956,498,1415,4.4,3.0,5.9,1673,816,2529,1339,55.9,39.0,72.8,
MO,Missouri,21APR2020,9597,6415,12779,11855,44.5,40.3,48.6,899,477,1321,4.2,2.9,5.4,1690,817,2564,1287,56.5,38.9,74.0,
MO,Missouri,22APR2020,9806,6634,12979,12212,45.3,41.5,49.1,859,363,1356,4.0,2.4,5.5,1668,846,2490,1426,55.6,42.1,69.2,
MO,Missouri,23APR2020,10352,7219,13485,11606,46.9,43.1,50.6,1034,551,1517,4.7,3.2,6.2,1716,917,2516,1488,54.7,47.3,62.2,
MO,Missouri,24APR2020,10325,7178,13473,11612,46.9,43.1,50.7,1036,569,1502,4.7,3.3,6.1,1622,863,2382,1518,51.8,44.0,59.5,
MO,Missouri,25APR2020,9979,6908,13050,11932,45.5,41.6,49.5,1012,547,1477,4.6,3.1,6.1,1669,886,2453,1518,52.5,44.6,60.3,
MO,Missouri,26APR2020,9712,6648,12775,12166,44.3,40.3,48.3,996,533,1460,4.5,3.1,6.0,1602,840,2364,1575,50.2,42.5,58.0,
MO,Missouri,27APR2020,10206,7072,13339,11532,46.7,42.8,50.7,1054,585,1522,4.8,3.4,6.3,1649,911,2387,1509,51.8,45.2,58.3,
MO,Missouri,28APR2020,10417,7196,13638,11263,47.8,43.4,52.2,1006,533,1480,4.6,3.1,6.1,1703,936,2470,1440,54.0,46.7,61.2,
MO,Missouri,29APR2020,10601,7452,13749,11166,48.9,44.5,53.3,1076,598,1554,5.0,3.5,6.4,1728,995,2461,1405,55.4,48.5,62.3,
MO,Missouri,30APR2020,10513,7275,13750,11443,48.3,44.0,52.6,1090,588,1592,5.0,3.5,6.5,1731,973,2490,1457,55.0,48.2,61.9,
MO,Missouri,01MAY2020,10461,7217,13705,11604,47.6,43.3,51.9,1131,643,1619,5.2,3.7,6.6,1800,1044,2556,1446,57.2,50.9,63.5,
MO,Missouri,02MAY2020,10223,7157,13289,11775,46.5,42.6,50.4,1050,595,1505,4.8,3.5,6.1,1742,1008,2475,1466,53.8,47.4,60.2,
MO,Missouri,03MAY2020,10382,7242,13522,11590,47.2,43.1,51.3,1026,573,1479,4.7,3.3,6.0,1768,1022,2515,1439,55.1,48.1,62.1,
MO,Missouri,04MAY2020,10980,7556,14404,11881,49.5,45.3,53.6,1068,600,1536,4.8,3.5,6.1,1827,1055,2598,1486,55.1,47.4,62.8,
MO,Missouri,05MAY2020,11800,8422,15178,10161,52.1,48.3,55.8,1096,634,1559,4.8,3.5,6.2,1872,1093,2651,1314,58.3,51.7,64.8,
MO,Missouri,06MAY2020,11641,8239,15044,10384,52.9,48.8,56.9,1008,574,1442,4.6,3.4,5.8,1849,1077,2621,1336,58.1,52.1,64.1,
MO,Missouri,07MAY2020,11591,8219,14964,10519,52.7,48.9,56.4,982,575,1390,4.5,3.4,5.6,1853,1073,2633,1379,57.9,52.2,63.5,
MO,Missouri,08MAY2020,11366,8192,14539,10508,51.3,47.5,55.2,876,521,1231,4.0,2.9,5.0,1829,1075,2583,1349,56.5,50.3,62.6,
MO,Missouri,09MAY2020,10618,7484,13753,11056,48.7,44.1,53.4,842,470,1214,3.9,2.8,5.0,1749,1025,2473,1285,55.1,48.8,61.3,
MO,Missouri,10MAY2020,10603,7594,13611,10974,48.9,44.8,52.9,838,502,1175,3.9,2.9,4.8,1646,952,2340,1432,54.3,48.2,60.4,
MO,Missouri,11MAY2020,11017,7897,14137,10605,51.0,47.0,54.9,841,505,1177,3.9,2.9,4.8,1708,1013,2404,1373,55.9,49.7,62.1,
MO,Missouri,12MAY2020,11553,8169,14937,10380,53.4,49.1,57.8,827,468,1186,3.8,2.8,4.9,1768,1080,2455,1267,57.7,51.5,64.0,
MO,Missouri,13MAY2020,12195,8712,15678,9738,55.6,51.0,60.2,869,506,1233,4.0,2.9,5.1,1725,1037,2413,1308,56.9,50.5,63.2,
MO,Missouri,14MAY2020,12189,8692,15686,9779,55.5,51.0,60.0,860,507,1213,3.9,2.9,4.9,1634,978,2290,1539,51.5,45.3,57.7,
MO,Missouri,15MAY2020,12001,8500,15502,9951,54.7,50.3,59.1,832,493,1170,3.8,2.8,4.8,1681,1017,2345,1507,52.7,47.1,58.2,
MO,Missouri,16MAY2020,11665,8264,15065,10224,53.3,48.8,57.8,788,455,1120,3.6,2.6,4.6,1637,965,2310,1504,51.4,45.1,57.7,
MO,Missouri,17MAY2020,11465,8168,14761,10349,52.3,47.9,56.7,776,443,1110,3.5,2.6,4.5,1571,925,2216,1561,49.8,43.4,56.2,
MO,Missouri,18MAY2020,11827,8387,15267,10085,54.2,49.8,58.6,845,485,1204,3.9,2.8,4.9,1613,954,2272,1391,54.0,48.3,59.7,
MO,Missouri,19MAY2020,12464,8920,16009,9448,56.9,52.3,61.6,757,415,1099,3.5,2.5,4.4,1681,1012,2349,1337,55.7,50.3,61.2,
MO,Missouri,20MAY2020,12656,9078,16235,9309,57.6,53.1,62.2,796,477,1114,3.6,2.8,4.5,1628,974,2282,1396,53.9,48.2,59.6,
MO,Missouri,21MAY2020,12507,8908,16106,9456,56.9,52.4,61.5,781,459,1103,3.6,2.7,4.4,1637,980,2294,1394,54.1,48.4,59.8,
MO,Missouri,22MAY2020,12329,8777,15881,9230,56.3,51.9,60.7,733,394,1072,3.3,2.5,4.2,1680,970,2391,1365,55.5,49.5,61.6,
MO,Missouri,23MAY2020,11280,7775,14785,10564,52.2,47.7,56.8,759,425,1093,3.5,2.7,4.4,1697,941,2454,1394,55.8,49.2,62.4,
MO,Missouri,24MAY2020,11034,7726,14342,10518,50.5,46.1,55.0,748,417,1080,3.4,2.6,4.3,1632,939,2325,1388,53.1,46.2,60.1,
MO,Missouri,25MAY2020,11026,7724,14328,10558,51.1,46.7,55.6,750,425,1076,3.5,2.7,4.3,1626,938,2313,1414,53.3,46.4,60.3,
MO,Missouri,26MAY2020,11722,8171,15273,10074,54.1,49.7,58.5,766,455,1077,3.5,2.8,4.3,1657,908,2406,1411,54.5,48.1,60.8,
MO,Missouri,27MAY2020,12772,8347,17197,7727,58.7,54.3,63.1,812,447,1177,3.7,2.7,4.8,1727,906,2549,1242,56.9,48.5,65.4,
MO,Missouri,28MAY2020,12876,7901,17851,8100,62.7,57.7,67.7,723,300,1147,3.5,2.4,4.6,1696,750,2641,1338,57.3,47.7,67.0,
MO,Missouri,29MAY2020,13020,9000,17040,9588,62.3,57.1,67.4,756,471,1041,3.6,2.8,4.4,1773,994,2552,1340,58.4,51.8,64.9,
MO,Missouri,30MAY2020,12725,9081,16370,9551,56.4,51.4,61.4,609,370,848,2.7,2.1,3.3,1778,1050,2506,1321,57.0,50.3,63.7,
MO,Missouri,31MAY2020,12356,8841,15870,9922,54.7,49.9,59.6,583,357,809,2.6,2.0,3.2,1763,1033,2494,1332,56.5,49.8,63.3,
MO,Missouri,01JUN2020,12801,9155,16448,9487,56.7,52.0,61.4,625,359,892,2.8,2.1,3.4,1777,1045,2508,1319,57.0,50.3,63.6,
MO,Missouri,02JUN2020,13588,9756,17420,8731,60.1,55.5,64.8,688,409,968,3.0,2.3,3.8,1850,1103,2597,1245,59.4,53.2,65.5,
MS,Mississippi,01APR2020,3984,1783,6185,3952,50.5,42.3,58.7,561,34,1088,7.1,1.7,12.5,658,226,1090,360,64.5,51.5,77.6,
MS,Mississippi,02APR2020,4074,1855,6294,3681,52.8,45.6,60.0,544,198,890,7.0,4.5,9.6,688,233,1144,321,68.1,55.7,80.6,
MS,Mississippi,03APR2020,3794,1761,5828,3857,49.9,42.9,56.8,544,199,889,7.2,4.3,10.1,658,213,1103,369,63.9,50.9,77.0,
MS,Mississippi,04APR2020,3576,1645,5506,4178,46.4,39.9,52.9,593,205,980,7.7,4.6,10.8,664,228,1099,374,63.9,53.9,73.9,
MS,Mississippi,05APR2020,3615,1676,5555,4040,47.2,40.9,53.5,643,240,1045,8.4,5.4,11.4,676,242,1110,346,66.1,58.4,73.9,
MS,Mississippi,06APR2020,3796,1785,5807,3963,48.6,42.7,54.5,648,270,1026,8.3,5.7,10.9,708,264,1152,299,66.8,57.3,76.2,
MS,Mississippi,07APR2020,3852,1814,5890,3883,49.5,42.7,56.3,648,284,1012,8.3,5.6,11.0,699,273,1125,364,65.3,54.5,76.0,
MS,Mississippi,08APR2020,4015,1913,6118,3891,50.8,44.4,57.2,694,303,1086,8.8,6.2,11.4,738,296,1181,336,68.8,60.5,77.0,
MS,Mississippi,09APR2020,3921,1886,5957,3877,50.3,43.4,57.1,714,315,1114,9.1,6.3,12.0,727,291,1164,342,68.0,58.5,77.6,
MS,Mississippi,10APR2020,3687,1789,5584,4162,47.0,40.5,53.4,670,298,1041,8.5,6.0,11.0,673,269,1076,410,62.1,53.1,71.2,
MS,Mississippi,11APR2020,3611,1756,5466,4177,46.2,40.0,52.3,645,267,1023,8.2,5.4,11.1,681,276,1087,398,62.9,54.0,71.7,
MS,Mississippi,12APR2020,3647,1736,5559,4128,46.9,39.9,54.0,644,266,1021,8.3,5.5,11.0,677,265,1088,398,63.7,54.1,73.3,
MS,Mississippi,13APR2020,4284,2266,6301,3596,50.4,44.8,56.0,622,292,952,7.3,4.8,9.8,774,337,1212,300,66.0,57.7,74.3,
MS,Mississippi,14APR2020,4679,2451,6907,3799,54.2,47.7,60.7,623,306,941,7.2,5.0,9.4,789,349,1229,404,66.1,56.8,75.5,
MS,Mississippi,15APR2020,4584,2232,6936,4048,53.3,46.6,60.0,581,263,900,6.7,4.4,9.0,780,329,1232,403,66.0,56.5,75.5,
MS,Mississippi,16APR2020,4381,2113,6649,4213,53.8,46.9,60.6,609,275,942,7.5,5.4,9.5,720,265,1175,430,67.6,57.6,77.7,
MS,Mississippi,17APR2020,4251,2157,6345,3832,52.6,45.2,60.0,638,306,969,7.9,5.9,9.9,690,293,1086,364,65.5,54.5,76.4,
MS,Mississippi,18APR2020,4124,2086,6162,3860,52.1,43.7,60.5,562,287,837,7.1,5.4,8.8,710,308,1112,364,66.8,55.9,77.8,
MS,Mississippi,19APR2020,4349,2184,6515,3547,55.1,46.4,63.8,618,304,932,7.8,5.7,9.9,678,289,1067,367,64.9,54.1,75.7,
MS,Mississippi,20APR2020,4404,2245,6563,3615,54.4,47.8,61.0,661,316,1006,8.2,5.7,10.6,712,329,1096,313,68.0,58.7,77.2,
MS,Mississippi,21APR2020,4548,2572,6524,3531,56.4,50.2,62.6,718,371,1066,8.9,6.3,11.5,687,302,1071,381,66.4,58.1,74.7,
MS,Mississippi,22APR2020,4651,2581,6720,3439,57.6,51.3,63.9,675,357,993,8.4,6.1,10.6,787,394,1179,306,74.3,66.4,82.2,
MS,Mississippi,23APR2020,4645,2595,6695,3373,57.5,51.3,63.7,685,341,1030,8.5,6.0,10.9,731,346,1116,310,67.4,58.1,76.7,
MS,Mississippi,24APR2020,4487,2466,6507,3568,55.8,49.7,61.9,713,363,1062,8.9,6.5,11.2,560,256,863,489,53.3,33.0,73.6,
MS,Mississippi,25APR2020,4246,2322,6170,3837,52.5,46.2,58.9,639,332,946,7.9,5.7,10.1,653,286,1020,404,61.8,51.3,72.3,
MS,Mississippi,26APR2020,4278,2304,6252,3818,52.9,45.9,60.0,667,326,1008,8.3,5.7,10.8,652,270,1033,405,61.8,50.4,73.3,
MS,Mississippi,27APR2020,4399,2382,6417,3671,54.5,47.7,61.3,682,303,1060,8.4,5.6,11.3,644,270,1018,407,61.3,50.5,72.1,
MS,Mississippi,28APR2020,4611,2485,6737,3600,56.5,49.5,63.4,752,354,1151,9.2,6.6,11.8,687,305,1068,366,65.2,55.1,75.4,
MS,Mississippi,29APR2020,4707,2535,6879,3507,58.0,51.4,64.6,656,288,1024,8.1,5.5,10.6,659,279,1039,431,63.2,53.7,72.7,
MS,Mississippi,30APR2020,4553,2522,6584,3674,55.3,48.1,62.6,660,299,1022,8.0,5.5,10.6,706,327,1086,388,64.5,55.1,73.9,
MS,Mississippi,01MAY2020,4756,2619,6892,3471,57.5,50.5,64.5,678,314,1043,8.2,5.6,10.8,687,315,1060,403,62.7,51.8,73.6,
MS,Mississippi,02MAY2020,4428,2467,6388,3661,54.7,48.4,61.1,656,315,997,8.1,5.7,10.6,703,328,1077,385,64.6,55.7,73.6,
MS,Mississippi,03MAY2020,4270,2314,6226,3868,52.5,45.0,59.9,680,320,1039,8.3,5.8,10.9,694,320,1068,404,63.2,53.5,72.9,
MS,Mississippi,04MAY2020,4403,2427,6379,3769,53.5,46.7,60.4,743,337,1149,9.0,6.1,12.0,729,346,1112,355,66.4,56.4,76.5,
MS,Mississippi,05MAY2020,4836,2626,7046,3350,59.0,52.1,65.9,691,315,1068,8.4,5.8,11.1,708,327,1089,393,65.5,56.0,75.1,
MS,Mississippi,06MAY2020,4885,2739,7032,3307,59.8,53.8,65.9,679,302,1055,8.3,5.7,10.9,714,333,1094,377,65.5,52.0,78.9,
MS,Mississippi,07MAY2020,4799,2677,6921,3464,58.4,52.4,64.3,662,304,1020,8.1,5.6,10.5,705,326,1084,398,65.0,55.0,75.1,
MS,Mississippi,08MAY2020,4730,2416,7044,3579,57.1,50.6,63.6,663,220,1106,8.0,5.1,10.9,730,282,1178,412,65.4,54.9,75.9,
MS,Mississippi,09MAY2020,4502,2747,6257,3801,54.5,47.3,61.7,696,310,1083,8.4,5.7,11.1,750,386,1113,465,65.6,43.9,87.4,
MS,Mississippi,10MAY2020,4122,2109,6135,4206,49.6,43.0,56.3,740,380,1100,8.9,6.5,11.4,689,304,1074,400,56.9,46.8,66.9,
MS,Mississippi,11MAY2020,4607,2488,6726,3696,55.5,48.5,62.5,651,270,1031,7.8,5.1,10.6,741,328,1154,352,67.8,54.7,80.9,
MS,Mississippi,12MAY2020,4944,2757,7131,3283,59.4,53.0,65.7,698,312,1083,8.4,5.7,11.0,743,350,1136,334,68.3,59.2,77.3,
MS,Mississippi,13MAY2020,5091,2789,7394,3148,62.0,55.2,68.8,672,281,1064,8.2,5.3,11.0,768,361,1175,307,71.6,62.4,80.9,
MS,Mississippi,14MAY2020,5089,2816,7362,3133,61.7,55.2,68.3,696,268,1125,8.4,5.2,11.7,757,358,1157,329,70.3,60.8,79.7,
MS,Mississippi,15MAY2020,5005,2774,7236,3127,60.7,54.1,67.3,699,294,1104,8.5,5.5,11.4,798,393,1203,291,73.3,64.3,82.3,
MS,Mississippi,16MAY2020,4681,2545,6818,3299,58.8,51.9,65.8,657,294,1019,8.3,5.6,10.9,765,376,1155,323,70.6,61.8,79.4,
MS,Mississippi,17MAY2020,4553,2476,6630,3429,57.0,50.1,64.0,660,308,1013,8.3,5.9,10.6,722,340,1104,360,66.8,57.3,76.4,
MS,Mississippi,18MAY2020,4894,2654,7133,3253,60.0,53.1,66.9,681,326,1037,8.4,6.0,10.7,728,339,1118,353,67.4,57.6,77.2,
MS,Mississippi,19MAY2020,5132,2798,7465,3038,62.8,55.6,69.9,683,315,1050,8.4,5.9,10.8,793,390,1196,308,72.3,63.5,81.2,
MS,Mississippi,20MAY2020,5120,2522,7719,2993,62.9,55.3,70.5,680,218,1142,8.4,4.4,12.3,819,342,1295,303,74.0,65.1,83.0,
MS,Mississippi,21MAY2020,5016,2083,7949,3047,61.7,53.2,70.1,650,40,1260,8.0,4.0,11.9,838,217,1459,335,74.8,64.7,84.9,
MS,Mississippi,22MAY2020,4892,605,9179,3446,60.7,49.7,71.7,819,0,1913,10.1,3.6,16.7,836,0,1907,577,72.3,63.0,81.6,
MS,Mississippi,23MAY2020,4927,589,9266,3388,59.3,45.8,72.7,733,0,1571,8.8,4.2,13.5,1008,2,2136,384,72.4,59.5,85.4,
MS,Mississippi,24MAY2020,4854,1689,8018,3653,58.3,48.0,68.7,806,232,1380,9.7,5.2,14.2,1002,375,1629,243,70.4,59.9,80.9,
MS,Mississippi,25MAY2020,4972,2594,7350,3219,58.6,47.8,69.4,676,280,1072,8.0,5.0,10.9,866,398,1334,291,69.7,55.0,84.3,
MS,Mississippi,26MAY2020,4936,2161,7712,3242,60.2,51.0,69.5,698,212,1184,8.5,5.0,12.1,804,306,1303,240,69.8,58.5,81.1,
MS,Mississippi,27MAY2020,5278,1889,8668,3073,63.8,53.6,73.9,702,2,1403,8.5,2.7,14.3,757,104,1409,335,73.0,61.8,84.2,
MS,Mississippi,28MAY2020,5476,44,10909,3305,62.7,48.9,76.6,758,0,2059,8.6,0.1,17.0,824,0,2040,375,74.4,58.8,89.9,
MS,Mississippi,29MAY2020,5272,767,9777,2922,63.1,48.5,77.6,994,0,2265,11.9,4.1,19.7,890,0,1979,512,73.5,62.6,84.4,
MS,Mississippi,30MAY2020,4838,509,9168,3368,59.0,45.9,72.0,995,0,2253,12.1,4.5,19.8,932,0,2065,469,66.6,48.8,84.5,
MS,Mississippi,31MAY2020,4820,312,9329,3386,58.7,43.5,74.0,985,0,2265,12.0,4.0,20.0,982,0,2107,421,70.1,56.2,84.1,
MS,Mississippi,01JUN2020,4951,310,9592,3283,60.1,44.3,75.9,974,0,2231,11.8,4.0,19.6,997,0,2145,406,71.2,56.7,85.7,
MS,Mississippi,02JUN2020,5136,418,9855,3140,62.0,46.8,77.3,937,0,2098,11.3,4.4,18.2,1012,0,2173,391,72.3,57.4,87.1,
MT,Montana,01APR2020,1154,186,2123,1307,47.6,37.4,57.8,95,0,211,3.9,1.3,6.5,93,1,191,89,55.7,35.3,76.0,
MT,Montana,02APR2020,1165,191,2138,1324,47.5,37.2,57.8,131,0,299,5.3,1.6,9.0,103,1,223,89,58.2,27.0,89.4,
MT,Montana,03APR2020,1140,181,2099,1358,46.3,35.7,57.0,111,0,259,4.5,1.2,7.8,93,1,211,85,56.8,23.3,90.3,
MT,Montana,04APR2020,1079,149,2010,1419,43.9,32.9,54.9,105,0,229,4.3,1.7,6.8,87,1,208,91,53.3,15.1,91.5,
MT,Montana,05APR2020,1099,121,2077,1361,44.7,32.7,56.6,86,0,181,3.5,1.4,5.5,77,0,188,85,47.5,13.0,82.1,
MT,Montana,06APR2020,1120,152,2088,1340,45.5,35.1,56.0,83,0,174,3.4,1.4,5.3,79,1,179,84,48.4,20.0,76.8,
MT,Montana,07APR2020,1126,156,2097,1334,45.8,34.5,57.0,93,0,216,3.8,1.0,6.5,85,1,181,78,52.0,28.6,75.5,
MT,Montana,08APR2020,1095,173,2017,1365,44.5,34.6,54.4,98,0,228,4.0,1.1,6.9,85,1,181,78,52.2,29.8,74.6,
MT,Montana,09APR2020,1105,173,2038,1355,44.9,35.4,54.4,79,1,192,3.2,0.4,6.0,84,0,188,79,51.4,20.7,82.0,
MT,Montana,10APR2020,1170,181,2159,1290,47.1,35.8,58.5,75,0,178,3.0,0.5,5.5,74,0,161,89,45.3,24.5,66.1,
MT,Montana,11APR2020,1118,89,2148,1364,45.0,31.7,58.4,105,0,246,4.2,0.9,7.5,89,1,196,75,54.4,26.6,82.1,
MT,Montana,12APR2020,1075,91,2060,1407,43.3,30.3,56.4,102,0,253,4.1,0.4,7.8,70,0,154,94,43.0,20.9,65.0,
MT,Montana,13APR2020,1140,118,2161,1342,45.3,31.9,58.8,108,3,262,4.3,0.7,8.0,79,5,178,85,47.0,17.9,76.1,
MT,Montana,14APR2020,1192,120,2263,1325,47.4,34.5,60.3,116,4,280,4.6,0.7,8.5,88,0,199,80,51.6,21.4,81.8,
MT,Montana,15APR2020,1026,0,2071,1507,40.4,27.6,53.2,81,0,210,3.2,0.4,6.0,77,0,182,95,44.5,15.8,73.3,
MT,Montana,16APR2020,947,360,1535,1587,36.9,23.8,50.0,51,1,103,2.0,0.4,3.5,61,10,111,111,33.0,16.8,49.1,
MT,Montana,17APR2020,993,395,1592,1530,39.4,26.6,52.1,51,1,100,2.0,0.6,3.4,61,13,108,122,33.2,18.7,47.7,
MT,Montana,18APR2020,1149,553,1745,1422,39.0,26.3,51.8,62,12,115,2.1,0.6,3.6,87,39,135,96,37.9,23.7,52.0,
MT,Montana,19APR2020,1102,407,1796,1819,37.7,25.6,49.8,66,0,134,2.2,0.4,4.1,91,12,170,137,40.0,19.4,60.6,
MT,Montana,20APR2020,1182,523,1841,1612,39.9,27.1,52.7,57,5,123,1.9,0.1,3.9,83,25,141,146,35.8,21.2,50.3,
